id,visitors
air_1eeff462acb24fb7_2017-05-05,17.63262438
air_1eeff462acb24fb7_2017-05-06,12.60772716
air_1eeff462acb24fb7_2017-05-07,9.439941929
air_1eeff462acb24fb7_2017-05-08,11.94074843
air_1eeff462acb24fb7_2017-05-09,13.38381116
air_1eeff462acb24fb7_2017-05-10,15.67640633
air_1eeff462acb24fb7_2017-05-11,12.1504761
air_1eeff462acb24fb7_2017-05-12,16.38562671
air_1eeff462acb24fb7_2017-05-13,13.15231431
air_1eeff462acb24fb7_2017-05-14,9.877907867
air_1eeff462acb24fb7_2017-05-15,13.37568011
air_1eeff462acb24fb7_2017-05-16,14.28580476
air_1eeff462acb24fb7_2017-05-17,14.96566038
air_1eeff462acb24fb7_2017-05-18,13.1052731
air_1eeff462acb24fb7_2017-05-19,17.65421587
air_1eeff462acb24fb7_2017-05-20,13.13951733
air_1eeff462acb24fb7_2017-05-21,10.46607047
air_1eeff462acb24fb7_2017-05-22,12.87044843
air_1eeff462acb24fb7_2017-05-23,13.91439023
air_1eeff462acb24fb7_2017-05-24,15.32749011
air_1eeff462acb24fb7_2017-05-25,13.09953223
air_1eeff462acb24fb7_2017-05-26,18.18553871
air_1eeff462acb24fb7_2017-05-27,14.35651545
air_1eeff462acb24fb7_2017-05-28,10.43335703
air_1eeff462acb24fb7_2017-05-29,13.0602762
air_1eeff462acb24fb7_2017-05-30,13.81349955
air_1eeff462acb24fb7_2017-05-31,15.06180104
air_1f1390a8be2272b3_2017-04-23,10.67862602
air_1f1390a8be2272b3_2017-04-24,12.93959615
air_1f1390a8be2272b3_2017-04-25,13.6196303
air_1f1390a8be2272b3_2017-04-26,12.77334678
air_1f1390a8be2272b3_2017-04-27,14.91694705
air_1f1390a8be2272b3_2017-04-28,17.47496562
air_1f1390a8be2272b3_2017-04-29,26.51618262
air_1f1390a8be2272b3_2017-04-30,11.36775003
air_1f1390a8be2272b3_2017-05-01,11.26413326
air_1f1390a8be2272b3_2017-05-02,14.27993241
air_1f1390a8be2272b3_2017-05-03,12.85401423
air_1f1390a8be2272b3_2017-05-04,14.49868734
air_1f1390a8be2272b3_2017-05-05,15.22414105
air_1f1390a8be2272b3_2017-05-06,20.13312802
air_1f1390a8be2272b3_2017-05-07,9.281513415
air_1f1390a8be2272b3_2017-05-08,11.71491974
air_1f1390a8be2272b3_2017-05-09,12.508607
air_1f1390a8be2272b3_2017-05-10,11.90672645
air_1f1390a8be2272b3_2017-05-11,13.32146056
air_1f1390a8be2272b3_2017-05-12,14.70974336
air_1f1390a8be2272b3_2017-05-13,21.12085553
air_1f1390a8be2272b3_2017-05-14,9.599167433
air_1f1390a8be2272b3_2017-05-15,12.76455406
air_1f1390a8be2272b3_2017-05-16,13.52752903
air_1f1390a8be2272b3_2017-05-17,11.61030087
air_1f1390a8be2272b3_2017-05-18,14.42297084
air_1f1390a8be2272b3_2017-05-19,15.79727553
air_1f1390a8be2272b3_2017-05-20,21.66239049
air_1f1390a8be2272b3_2017-05-21,10.0880931
air_1f1390a8be2272b3_2017-05-22,12.1700348
air_1f1390a8be2272b3_2017-05-23,13.25229191
air_1f1390a8be2272b3_2017-05-24,11.46478997
air_1f1390a8be2272b3_2017-05-25,14.32702294
air_1f1390a8be2272b3_2017-05-26,16.39041282
air_1f1390a8be2272b3_2017-05-27,23.74168878
air_1f1390a8be2272b3_2017-05-28,10.613099
air_1f1390a8be2272b3_2017-05-29,12.82548144
air_1f1390a8be2272b3_2017-05-30,12.97374044
air_1f1390a8be2272b3_2017-05-31,11.40791399
air_1f34e9beded2231a_2017-04-23,1.326730077
air_1f34e9beded2231a_2017-04-24,3.453356646
air_1f34e9beded2231a_2017-04-25,6.79951323
air_1f34e9beded2231a_2017-04-26,5.344412732
air_1f34e9beded2231a_2017-04-27,3.428363525
air_1f34e9beded2231a_2017-04-28,5.580593208
air_1f34e9beded2231a_2017-04-29,10.65739187
air_1f34e9beded2231a_2017-04-30,1.424951341
air_1f34e9beded2231a_2017-05-01,3.808669877
air_1f34e9beded2231a_2017-05-02,4.494899451
air_1f34e9beded2231a_2017-05-03,5.361169864
air_1f34e9beded2231a_2017-05-04,5.511814191
air_1f34e9beded2231a_2017-05-05,5.616496985
air_1f34e9beded2231a_2017-05-06,7.123551137
air_1f34e9beded2231a_2017-05-07,1.411025206
air_1f34e9beded2231a_2017-05-08,3.697388717
air_1f34e9beded2231a_2017-05-09,4.601446529
air_1f34e9beded2231a_2017-05-10,4.478907366
air_1f34e9beded2231a_2017-05-11,3.427341382
air_1f34e9beded2231a_2017-05-12,4.113485068
air_1f34e9beded2231a_2017-05-13,7.426810621
air_1f34e9beded2231a_2017-05-14,1.699355258
air_1f34e9beded2231a_2017-05-15,2.98160787
air_1f34e9beded2231a_2017-05-16,4.478658382
air_1f34e9beded2231a_2017-05-17,4.454136267
air_1f34e9beded2231a_2017-05-18,4.431895605
air_1f34e9beded2231a_2017-05-19,4.144962206
air_1f34e9beded2231a_2017-05-20,7.368224814
air_1f34e9beded2231a_2017-05-21,1.605323632
air_1f34e9beded2231a_2017-05-22,4.042198341
air_1f34e9beded2231a_2017-05-23,4.652057748
air_1f34e9beded2231a_2017-05-24,4.553283862
air_1f34e9beded2231a_2017-05-25,4.278344348
air_1f34e9beded2231a_2017-05-26,5.18260734
air_1f34e9beded2231a_2017-05-27,7.78529743
air_1f34e9beded2231a_2017-05-28,1.652857235
air_1f34e9beded2231a_2017-05-29,3.779121838
air_1f34e9beded2231a_2017-05-30,4.567889833
air_1f34e9beded2231a_2017-05-31,4.686479518
air_1f7f8fa557bc0d55_2017-04-23,4.419768739
air_1f7f8fa557bc0d55_2017-04-24,2.804644277
air_1f7f8fa557bc0d55_2017-04-25,3.746485176
air_1f7f8fa557bc0d55_2017-04-26,5.152062857
air_1f7f8fa557bc0d55_2017-04-27,4.245319271
air_1f7f8fa557bc0d55_2017-04-28,3.218709915
air_1f7f8fa557bc0d55_2017-04-29,5.908168546
air_1f7f8fa557bc0d55_2017-04-30,4.715069616
air_1f7f8fa557bc0d55_2017-05-01,2.588986207
air_1f7f8fa557bc0d55_2017-05-02,3.312202065
air_1f7f8fa557bc0d55_2017-05-03,5.949605329
air_1f7f8fa557bc0d55_2017-05-04,5.660689722
air_1f7f8fa557bc0d55_2017-05-05,4.425271133
air_1f7f8fa557bc0d55_2017-05-06,4.196695448
air_1f7f8fa557bc0d55_2017-05-07,4.145486913
air_1f7f8fa557bc0d55_2017-05-08,2.689552803
air_1f7f8fa557bc0d55_2017-05-09,3.219523028
air_1f7f8fa557bc0d55_2017-05-10,4.606909032
air_1f7f8fa557bc0d55_2017-05-11,3.370163871
air_1f7f8fa557bc0d55_2017-05-12,2.749260531
air_1f7f8fa557bc0d55_2017-05-13,4.021490764
air_1f7f8fa557bc0d55_2017-05-14,4.534730548
air_1f7f8fa557bc0d55_2017-05-15,2.591702044
air_1f7f8fa557bc0d55_2017-05-16,3.349061093
air_1f7f8fa557bc0d55_2017-05-17,4.092241124
air_1f7f8fa557bc0d55_2017-05-18,3.873251384
air_1f7f8fa557bc0d55_2017-05-19,2.91401709
air_1f7f8fa557bc0d55_2017-05-20,4.083527141
air_1f7f8fa557bc0d55_2017-05-21,4.40212509
air_1f7f8fa557bc0d55_2017-05-22,2.790049102
air_1f7f8fa557bc0d55_2017-05-23,3.392936036
air_1f7f8fa557bc0d55_2017-05-24,4.712616364
air_1f7f8fa557bc0d55_2017-05-25,3.936321979
air_1f7f8fa557bc0d55_2017-05-26,3.099548325
air_1f7f8fa557bc0d55_2017-05-27,4.578564149
air_1f7f8fa557bc0d55_2017-05-28,4.54513651
air_1f7f8fa557bc0d55_2017-05-29,2.593223753
air_1f7f8fa557bc0d55_2017-05-30,3.428172581
air_1f7f8fa557bc0d55_2017-05-31,4.705009866
air_2009041dbf9264de_2017-04-23,15.1417001
air_2009041dbf9264de_2017-04-24,29.39593261
air_2009041dbf9264de_2017-04-25,38.21252603
air_2009041dbf9264de_2017-04-26,38.89393026
air_2009041dbf9264de_2017-04-27,38.20448549
air_2009041dbf9264de_2017-04-28,42.6272059
air_2009041dbf9264de_2017-04-29,39.53047269
air_2009041dbf9264de_2017-04-30,15.58975917
air_2009041dbf9264de_2017-05-01,28.44793161
air_2009041dbf9264de_2017-05-02,35.64487625
air_2009041dbf9264de_2017-05-03,39.81741105
air_2009041dbf9264de_2017-05-04,39.48857433
air_2009041dbf9264de_2017-05-05,40.37139525
air_2009041dbf9264de_2017-05-06,43.24990135
air_2009041dbf9264de_2017-05-07,14.28976893
air_2009041dbf9264de_2017-05-08,29.35899458
air_2009041dbf9264de_2017-05-09,35.02780624
air_2009041dbf9264de_2017-05-10,37.19525331
air_2009041dbf9264de_2017-05-11,36.65205932
air_2009041dbf9264de_2017-05-12,41.48375691
air_2009041dbf9264de_2017-05-13,45.55406387
air_2009041dbf9264de_2017-05-14,14.88758727
air_2009041dbf9264de_2017-05-15,31.20379579
air_2009041dbf9264de_2017-05-16,37.2936633
air_2009041dbf9264de_2017-05-17,37.87093137
air_2009041dbf9264de_2017-05-18,38.14532084
air_2009041dbf9264de_2017-05-19,42.00810457
air_2009041dbf9264de_2017-05-20,43.83450258
air_2009041dbf9264de_2017-05-21,16.12906502
air_2009041dbf9264de_2017-05-22,29.24701644
air_2009041dbf9264de_2017-05-23,36.32086166
air_2009041dbf9264de_2017-05-24,36.75188543
air_2009041dbf9264de_2017-05-25,38.35589553
air_2009041dbf9264de_2017-05-26,41.46398865
air_2009041dbf9264de_2017-05-27,45.06232031
air_2009041dbf9264de_2017-05-28,15.90156993
air_2009041dbf9264de_2017-05-29,31.41501343
air_2009041dbf9264de_2017-05-30,36.9376924
air_2009041dbf9264de_2017-05-31,35.9475375
air_20619d21192aa571_2017-04-23,17.58687252
air_20619d21192aa571_2017-04-24,16.00696575
air_20619d21192aa571_2017-04-25,12.92861157
air_20619d21192aa571_2017-04-26,13.43885322
air_20619d21192aa571_2017-04-27,15.84563783
air_20619d21192aa571_2017-04-28,16.87301906
air_20619d21192aa571_2017-04-29,19.57276492
air_20619d21192aa571_2017-04-30,17.85764423
air_20619d21192aa571_2017-05-01,15.40453669
air_20619d21192aa571_2017-05-02,12.53742042
air_20619d21192aa571_2017-05-03,15.85934119
air_20619d21192aa571_2017-05-04,19.82550212
air_20619d21192aa571_2017-05-05,20.10962052
air_20619d21192aa571_2017-05-06,14.690016
air_20619d21192aa571_2017-05-07,17.20217187
air_20619d21192aa571_2017-05-08,15.64586005
air_20619d21192aa571_2017-05-09,12.81952678
air_20619d21192aa571_2017-05-10,13.07612991
air_20619d21192aa571_2017-05-11,14.75764348
air_20619d21192aa571_2017-05-12,16.242463
air_20619d21192aa571_2017-05-13,15.39294092
air_20619d21192aa571_2017-05-14,17.59216946
air_20619d21192aa571_2017-05-15,16.45428193
air_20619d21192aa571_2017-05-16,12.99600416
air_20619d21192aa571_2017-05-17,13.01793578
air_20619d21192aa571_2017-05-18,15.4176375
air_20619d21192aa571_2017-05-19,16.34090657
air_20619d21192aa571_2017-05-20,14.98643744
air_20619d21192aa571_2017-05-21,18.20839636
air_20619d21192aa571_2017-05-22,16.63503044
air_20619d21192aa571_2017-05-23,12.83846929
air_20619d21192aa571_2017-05-24,12.67698034
air_20619d21192aa571_2017-05-25,15.49458746
air_20619d21192aa571_2017-05-26,16.76486181
air_20619d21192aa571_2017-05-27,16.49430533
air_20619d21192aa571_2017-05-28,19.33954383
air_20619d21192aa571_2017-05-29,16.42573681
air_20619d21192aa571_2017-05-30,12.70606976
air_20619d21192aa571_2017-05-31,12.8479932
air_20add8092c9bb51d_2017-04-23,41.33150962
air_20add8092c9bb51d_2017-04-24,14.0119052
air_20add8092c9bb51d_2017-04-25,10.69801937
air_20add8092c9bb51d_2017-04-26,16.02962061
air_20add8092c9bb51d_2017-04-27,20.7374879
air_20add8092c9bb51d_2017-04-28,31.41698847
air_20add8092c9bb51d_2017-04-29,69.16891562
air_20add8092c9bb51d_2017-04-30,42.52511576
air_20add8092c9bb51d_2017-05-01,16.08172217
air_20add8092c9bb51d_2017-05-02,19.29477931
air_20add8092c9bb51d_2017-05-03,20.49727413
air_20add8092c9bb51d_2017-05-04,27.76633894
air_20add8092c9bb51d_2017-05-05,30.3980425
air_20add8092c9bb51d_2017-05-06,44.9846518
air_20add8092c9bb51d_2017-05-07,39.74352199
air_20add8092c9bb51d_2017-05-08,14.5172261
air_20add8092c9bb51d_2017-05-09,10.87769988
air_20add8092c9bb51d_2017-05-10,15.92765774
air_20add8092c9bb51d_2017-05-11,17.66600014
air_20add8092c9bb51d_2017-05-12,28.95411604
air_20add8092c9bb51d_2017-05-13,74.21775546
air_20add8092c9bb51d_2017-05-14,40.52705279
air_20add8092c9bb51d_2017-05-15,15.4407295
air_20add8092c9bb51d_2017-05-16,26.01817466
air_20add8092c9bb51d_2017-05-17,15.53104372
air_20add8092c9bb51d_2017-05-18,34.87664418
air_20add8092c9bb51d_2017-05-19,31.24329634
air_20add8092c9bb51d_2017-05-20,47.06756277
air_20add8092c9bb51d_2017-05-21,53.21205409
air_20add8092c9bb51d_2017-05-22,15.41990999
air_20add8092c9bb51d_2017-05-23,11.62033214
air_20add8092c9bb51d_2017-05-24,14.17372646
air_20add8092c9bb51d_2017-05-25,16.69075796
air_20add8092c9bb51d_2017-05-26,32.4007085
air_20add8092c9bb51d_2017-05-27,49.20511228
air_20add8092c9bb51d_2017-05-28,44.3647497
air_20add8092c9bb51d_2017-05-29,16.16552023
air_20add8092c9bb51d_2017-05-30,11.51996832
air_20add8092c9bb51d_2017-05-31,14.58856791
air_2195cd5025a98033_2017-04-23,14.62536373
air_2195cd5025a98033_2017-04-24,21.68795496
air_2195cd5025a98033_2017-04-25,30.39603976
air_2195cd5025a98033_2017-04-26,27.63143871
air_2195cd5025a98033_2017-04-27,23.19514814
air_2195cd5025a98033_2017-04-28,32.38058859
air_2195cd5025a98033_2017-04-29,23.37328937
air_2195cd5025a98033_2017-04-30,13.82943309
air_2195cd5025a98033_2017-05-01,22.1537487
air_2195cd5025a98033_2017-05-02,28.76651348
air_2195cd5025a98033_2017-05-03,37.23245639
air_2195cd5025a98033_2017-05-04,29.95078006
air_2195cd5025a98033_2017-05-05,42.27181258
air_2195cd5025a98033_2017-05-06,19.06927899
air_2195cd5025a98033_2017-05-07,15.26837233
air_2195cd5025a98033_2017-05-08,22.14968951
air_2195cd5025a98033_2017-05-09,28.508443
air_2195cd5025a98033_2017-05-10,29.2661963
air_2195cd5025a98033_2017-05-11,23.95071914
air_2195cd5025a98033_2017-05-12,33.11921557
air_2195cd5025a98033_2017-05-13,19.20373766
air_2195cd5025a98033_2017-05-14,14.21023073
air_2195cd5025a98033_2017-05-15,23.25172983
air_2195cd5025a98033_2017-05-16,30.28281231
air_2195cd5025a98033_2017-05-17,27.14159003
air_2195cd5025a98033_2017-05-18,25.35988832
air_2195cd5025a98033_2017-05-19,33.78098723
air_2195cd5025a98033_2017-05-20,19.36045687
air_2195cd5025a98033_2017-05-21,14.35667829
air_2195cd5025a98033_2017-05-22,22.67208918
air_2195cd5025a98033_2017-05-23,29.56216099
air_2195cd5025a98033_2017-05-24,28.08933545
air_2195cd5025a98033_2017-05-25,25.63762051
air_2195cd5025a98033_2017-05-26,34.57522071
air_2195cd5025a98033_2017-05-27,20.19713084
air_2195cd5025a98033_2017-05-28,14.14659715
air_2195cd5025a98033_2017-05-29,23.23960342
air_2195cd5025a98033_2017-05-30,29.85755394
air_2195cd5025a98033_2017-05-31,28.1360623
air_21f5052d5330528d_2017-04-23,46.14843981
air_21f5052d5330528d_2017-04-24,25.40239381
air_21f5052d5330528d_2017-04-25,10.77057247
air_21f5052d5330528d_2017-04-26,20.83389654
air_21f5052d5330528d_2017-04-27,27.67578619
air_21f5052d5330528d_2017-04-28,36.34483062
air_21f5052d5330528d_2017-04-29,49.38655215
air_21f5052d5330528d_2017-04-30,47.68146947
air_21f5052d5330528d_2017-05-01,21.83781933
air_21f5052d5330528d_2017-05-02,10.66928899
air_21f5052d5330528d_2017-05-03,23.98457916
air_21f5052d5330528d_2017-05-04,33.53822774
air_21f5052d5330528d_2017-05-05,35.11630535
air_21f5052d5330528d_2017-05-06,41.9102271
air_21f5052d5330528d_2017-05-07,43.36893231
air_21f5052d5330528d_2017-05-08,22.97291981
air_21f5052d5330528d_2017-05-09,10.71117698
air_21f5052d5330528d_2017-05-10,19.71884409
air_21f5052d5330528d_2017-05-11,25.94266338
air_21f5052d5330528d_2017-05-12,33.60178606
air_21f5052d5330528d_2017-05-13,43.49970544
air_21f5052d5330528d_2017-05-14,46.07373463
air_21f5052d5330528d_2017-05-15,26.34788809
air_21f5052d5330528d_2017-05-16,11.34343932
air_21f5052d5330528d_2017-05-17,20.53433302
air_21f5052d5330528d_2017-05-18,28.20161813
air_21f5052d5330528d_2017-05-19,35.07721456
air_21f5052d5330528d_2017-05-20,42.45495579
air_21f5052d5330528d_2017-05-21,47.71627422
air_21f5052d5330528d_2017-05-22,26.51941645
air_21f5052d5330528d_2017-05-23,10.79549054
air_21f5052d5330528d_2017-05-24,18.68032517
air_21f5052d5330528d_2017-05-25,27.6709712
air_21f5052d5330528d_2017-05-26,35.98547343
air_21f5052d5330528d_2017-05-27,45.98321246
air_21f5052d5330528d_2017-05-28,49.3804185
air_21f5052d5330528d_2017-05-29,27.85004892
air_21f5052d5330528d_2017-05-30,10.9709118
air_21f5052d5330528d_2017-05-31,18.14922469
air_220cba70c890b119_2017-04-23,18.29075011
air_220cba70c890b119_2017-04-24,7.089802315
air_220cba70c890b119_2017-04-25,7.227164192
air_220cba70c890b119_2017-04-26,5.881707572
air_220cba70c890b119_2017-04-27,5.372939804
air_220cba70c890b119_2017-04-28,7.15208183
air_220cba70c890b119_2017-04-29,17.61850452
air_220cba70c890b119_2017-04-30,18.93975228
air_220cba70c890b119_2017-05-01,6.869770404
air_220cba70c890b119_2017-05-02,6.556673146
air_220cba70c890b119_2017-05-03,7.236545249
air_220cba70c890b119_2017-05-04,6.414512757
air_220cba70c890b119_2017-05-05,7.716984246
air_220cba70c890b119_2017-05-06,14.2531152
air_220cba70c890b119_2017-05-07,16.8042221
air_220cba70c890b119_2017-05-08,7.241030991
air_220cba70c890b119_2017-05-09,6.256621995
air_220cba70c890b119_2017-05-10,5.44119734
air_220cba70c890b119_2017-05-11,5.13923449
air_220cba70c890b119_2017-05-12,6.457291385
air_220cba70c890b119_2017-05-13,14.96475315
air_220cba70c890b119_2017-05-14,18.29277112
air_220cba70c890b119_2017-05-15,7.469139513
air_220cba70c890b119_2017-05-16,6.708592966
air_220cba70c890b119_2017-05-17,5.431066813
air_220cba70c890b119_2017-05-18,5.401370371
air_220cba70c890b119_2017-05-19,6.502423939
air_220cba70c890b119_2017-05-20,14.93141094
air_220cba70c890b119_2017-05-21,19.62562237
air_220cba70c890b119_2017-05-22,7.148287748
air_220cba70c890b119_2017-05-23,6.834699343
air_220cba70c890b119_2017-05-24,5.49582508
air_220cba70c890b119_2017-05-25,5.406039118
air_220cba70c890b119_2017-05-26,6.708575988
air_220cba70c890b119_2017-05-27,16.23000013
air_220cba70c890b119_2017-05-28,20.3292351
air_220cba70c890b119_2017-05-29,7.268830544
air_220cba70c890b119_2017-05-30,6.978718714
air_220cba70c890b119_2017-05-31,5.549629085
air_22682e965418936f_2017-04-23,5.512059164
air_22682e965418936f_2017-04-24,4.132630567
air_22682e965418936f_2017-04-25,5.822382058
air_22682e965418936f_2017-04-26,6.243644609
air_22682e965418936f_2017-04-27,4.863690267
air_22682e965418936f_2017-04-28,7.678725819
air_22682e965418936f_2017-04-29,13.47586472
air_22682e965418936f_2017-04-30,5.722174238
air_22682e965418936f_2017-05-01,4.247352596
air_22682e965418936f_2017-05-02,5.918862578
air_22682e965418936f_2017-05-03,7.799707248
air_22682e965418936f_2017-05-04,6.437611472
air_22682e965418936f_2017-05-05,9.577936471
air_22682e965418936f_2017-05-06,10.68020619
air_22682e965418936f_2017-05-07,5.542619172
air_22682e965418936f_2017-05-08,4.173326829
air_22682e965418936f_2017-05-09,5.742984266
air_22682e965418936f_2017-05-10,5.997970125
air_22682e965418936f_2017-05-11,4.603752469
air_22682e965418936f_2017-05-12,7.375080325
air_22682e965418936f_2017-05-13,11.00064176
air_22682e965418936f_2017-05-14,5.7684919
air_22682e965418936f_2017-05-15,4.233272326
air_22682e965418936f_2017-05-16,5.891206391
air_22682e965418936f_2017-05-17,5.781052433
air_22682e965418936f_2017-05-18,5.003369443
air_22682e965418936f_2017-05-19,7.657277903
air_22682e965418936f_2017-05-20,11.02438022
air_22682e965418936f_2017-05-21,5.889783792
air_22682e965418936f_2017-05-22,4.095839066
air_22682e965418936f_2017-05-23,5.91373055
air_22682e965418936f_2017-05-24,5.954097129
air_22682e965418936f_2017-05-25,4.695157124
air_22682e965418936f_2017-05-26,8.004761206
air_22682e965418936f_2017-05-27,12.00780442
air_22682e965418936f_2017-05-28,5.950121446
air_22682e965418936f_2017-05-29,4.167205795
air_22682e965418936f_2017-05-30,6.120701941
air_22682e965418936f_2017-05-31,5.925363794
air_228f10bec0bda9c8_2017-04-23,7.212448347
air_228f10bec0bda9c8_2017-04-24,4.520686469
air_228f10bec0bda9c8_2017-04-25,14.16732845
air_228f10bec0bda9c8_2017-04-26,20.55351127
air_228f10bec0bda9c8_2017-04-27,19.53361064
air_228f10bec0bda9c8_2017-04-28,18.91103953
air_228f10bec0bda9c8_2017-04-29,18.78098455
air_228f10bec0bda9c8_2017-04-30,7.149867858
air_228f10bec0bda9c8_2017-05-01,4.052436271
air_228f10bec0bda9c8_2017-05-02,13.37075387
air_228f10bec0bda9c8_2017-05-03,23.32834908
air_228f10bec0bda9c8_2017-05-04,22.28486547
air_228f10bec0bda9c8_2017-05-05,17.16645323
air_228f10bec0bda9c8_2017-05-06,12.8567324
air_228f10bec0bda9c8_2017-05-07,6.814407987
air_228f10bec0bda9c8_2017-05-08,3.919817449
air_228f10bec0bda9c8_2017-05-09,13.85521376
air_228f10bec0bda9c8_2017-05-10,19.15153063
air_228f10bec0bda9c8_2017-05-11,17.18551703
air_228f10bec0bda9c8_2017-05-12,17.34817528
air_228f10bec0bda9c8_2017-05-13,13.87639148
air_228f10bec0bda9c8_2017-05-14,7.03561699
air_228f10bec0bda9c8_2017-05-15,3.748046939
air_228f10bec0bda9c8_2017-05-16,14.18000241
air_228f10bec0bda9c8_2017-05-17,19.93588695
air_228f10bec0bda9c8_2017-05-18,20.15674225
air_228f10bec0bda9c8_2017-05-19,18.55938501
air_228f10bec0bda9c8_2017-05-20,13.97954424
air_228f10bec0bda9c8_2017-05-21,7.288462558
air_228f10bec0bda9c8_2017-05-22,4.701510159
air_228f10bec0bda9c8_2017-05-23,14.31652842
air_228f10bec0bda9c8_2017-05-24,18.79368541
air_228f10bec0bda9c8_2017-05-25,19.13650308
air_228f10bec0bda9c8_2017-05-26,19.01451436
air_228f10bec0bda9c8_2017-05-27,15.26671681
air_228f10bec0bda9c8_2017-05-28,7.333753521
air_228f10bec0bda9c8_2017-05-29,4.76702706
air_228f10bec0bda9c8_2017-05-30,14.36307256
air_228f10bec0bda9c8_2017-05-31,18.23766451
air_232dcee6f7c51d37_2017-04-23,7.104673721
air_232dcee6f7c51d37_2017-04-24,5.383084253
air_232dcee6f7c51d37_2017-04-25,4.924866304
air_232dcee6f7c51d37_2017-04-26,4.944552468
air_232dcee6f7c51d37_2017-04-27,4.544904044
air_232dcee6f7c51d37_2017-04-28,5.69738698
air_232dcee6f7c51d37_2017-04-29,8.318500186
air_232dcee6f7c51d37_2017-04-30,6.905100274
air_232dcee6f7c51d37_2017-05-01,5.466130786
air_232dcee6f7c51d37_2017-05-02,5.040791835
air_232dcee6f7c51d37_2017-05-03,6.216708577
air_232dcee6f7c51d37_2017-05-04,5.960046298
air_232dcee6f7c51d37_2017-05-05,6.510474014
air_232dcee6f7c51d37_2017-05-06,6.721254326
air_232dcee6f7c51d37_2017-05-07,7.385049372
air_232dcee6f7c51d37_2017-05-08,5.565598813
air_232dcee6f7c51d37_2017-05-09,5.009582176
air_232dcee6f7c51d37_2017-05-10,4.899550105
air_232dcee6f7c51d37_2017-05-11,4.46230305
air_232dcee6f7c51d37_2017-05-12,5.751020704
air_232dcee6f7c51d37_2017-05-13,6.794689259
air_232dcee6f7c51d37_2017-05-14,7.394573874
air_232dcee6f7c51d37_2017-05-15,5.61756123
air_232dcee6f7c51d37_2017-05-16,5.150694266
air_232dcee6f7c51d37_2017-05-17,5.161647602
air_232dcee6f7c51d37_2017-05-18,4.623590432
air_232dcee6f7c51d37_2017-05-19,5.837324539
air_232dcee6f7c51d37_2017-05-20,6.94080007
air_232dcee6f7c51d37_2017-05-21,7.179243106
air_232dcee6f7c51d37_2017-05-22,5.524573377
air_232dcee6f7c51d37_2017-05-23,5.250210437
air_232dcee6f7c51d37_2017-05-24,5.158098816
air_232dcee6f7c51d37_2017-05-25,4.572489581
air_232dcee6f7c51d37_2017-05-26,5.862730437
air_232dcee6f7c51d37_2017-05-27,7.091782392
air_232dcee6f7c51d37_2017-05-28,7.305409406
air_232dcee6f7c51d37_2017-05-29,5.516339324
air_232dcee6f7c51d37_2017-05-30,5.208764008
air_232dcee6f7c51d37_2017-05-31,5.278289819
air_234d3dbf7f3d5a50_2017-04-23,7.705861554
air_234d3dbf7f3d5a50_2017-04-24,5.845344248
air_234d3dbf7f3d5a50_2017-04-25,5.858514054
air_234d3dbf7f3d5a50_2017-04-26,5.38246336
air_234d3dbf7f3d5a50_2017-04-27,2.762523932
air_234d3dbf7f3d5a50_2017-04-28,7.1709593
air_234d3dbf7f3d5a50_2017-04-29,16.35402287
air_234d3dbf7f3d5a50_2017-04-30,8.217233967
air_234d3dbf7f3d5a50_2017-05-01,5.741172024
air_234d3dbf7f3d5a50_2017-05-02,5.831298145
air_234d3dbf7f3d5a50_2017-05-03,7.21315508
air_234d3dbf7f3d5a50_2017-05-04,3.772840002
air_234d3dbf7f3d5a50_2017-05-05,8.485162503
air_234d3dbf7f3d5a50_2017-05-06,11.79343297
air_234d3dbf7f3d5a50_2017-05-07,7.649933689
air_234d3dbf7f3d5a50_2017-05-08,5.718860725
air_234d3dbf7f3d5a50_2017-05-09,5.571855737
air_234d3dbf7f3d5a50_2017-05-10,5.269112704
air_234d3dbf7f3d5a50_2017-05-11,2.538234289
air_234d3dbf7f3d5a50_2017-05-12,6.590627605
air_234d3dbf7f3d5a50_2017-05-13,12.50056949
air_234d3dbf7f3d5a50_2017-05-14,7.969624652
air_234d3dbf7f3d5a50_2017-05-15,5.769535869
air_234d3dbf7f3d5a50_2017-05-16,5.871517325
air_234d3dbf7f3d5a50_2017-05-17,5.374393583
air_234d3dbf7f3d5a50_2017-05-18,2.996317629
air_234d3dbf7f3d5a50_2017-05-19,6.686863799
air_234d3dbf7f3d5a50_2017-05-20,13.00855006
air_234d3dbf7f3d5a50_2017-05-21,8.290666439
air_234d3dbf7f3d5a50_2017-05-22,5.812112816
air_234d3dbf7f3d5a50_2017-05-23,5.532655199
air_234d3dbf7f3d5a50_2017-05-24,5.246671287
air_234d3dbf7f3d5a50_2017-05-25,2.840718483
air_234d3dbf7f3d5a50_2017-05-26,6.988571404
air_234d3dbf7f3d5a50_2017-05-27,13.5292845
air_234d3dbf7f3d5a50_2017-05-28,8.951425903
air_234d3dbf7f3d5a50_2017-05-29,6.047605685
air_234d3dbf7f3d5a50_2017-05-30,5.83962489
air_234d3dbf7f3d5a50_2017-05-31,5.51743683
air_23e1b11aee2a1407_2017-04-23,62.83004881
air_23e1b11aee2a1407_2017-04-24,38.46237415
air_23e1b11aee2a1407_2017-04-25,37.73256827
air_23e1b11aee2a1407_2017-04-26,23.66424892
